tower_id,device,dist_m,measured,simulated,residual,lat,lon
26947072,pc4,139.5553827305894,-98.660625,-102.66283416748047,4.002209167480473,52.49077833333333,13.304576666666666
26947072,pc4,178.14377173846782,-98.34375,-83.60440063476562,-14.739349365234375,52.493633333333335,13.304728333333331
26947072,pc4,178.51289850198575,-96.09735576923076,-83.57249450683594,-12.524861262394822,52.49363666666667,13.304726666666667
26947072,pc4,189.87503533449728,-98.13942307692308,-86.15421295166016,-11.985210125262924,52.49373833333333,13.30477
26947072,pc4,190.36248295402768,-96.21736111111112,-83.98997497558594,-12.22738613552518,52.493743333333335,13.30471
26358784,pc1,6.473762908834879,-66.23125,-70.06473541259766,3.8334854125976534,52.50557666666667,13.341311666666666
26358784,pc1,7.751481015097218,-68.46875,-70.16759490966797,1.6988449096679688,52.50553666666666,13.341305
26358784,pc1,8.413671149577217,-68.041875,-70.2271957397461,2.185320739746089,52.505516666666665,13.341316666666666
26358784,pc1,8.413671149577217,-68.075,-70.22718048095703,2.1521804809570284,52.505516666666665,13.341316666666666
26358784,pc1,9.444141075167586,-67.616875,-70.3280258178711,2.7111508178711006,52.50550666666667,13.341311666666666
26358784,pc1,9.629735377545202,-61.165625,-70.34718322753906,9.181558227539064,52.50559666666667,13.341271666666668
26358784,pc1,10.391434037811011,-72.33375,-70.4289321899414,-1.9048178100585886,52.50566,13.341371666666667
26358784,pc1,10.391434037811011,-72.38125,-70.4289321899414,-1.952317810058588,52.50566,13.341371666666667
26358784,pc1,11.905399135841845,-68.533125,-70.605224609375,2.0720996093750017,52.505671666666665,13.341356666666666
26358784,pc1,13.551459103698711,-68.584375,-70.81551361083984,2.2311386108398494,52.50546333333333,13.341306666666666
26358784,pc1,13.551459103698711,-68.696875,-70.81551361083984,2.118638610839838,52.50546333333333,13.341306666666666
26358784,pc1,14.514149339758328,-69.42,-70.94635772705078,1.5263577270507795,52.50569333333333,13.341471666666669
26358784,pc1,14.70347420253406,-67.69125,-70.97270965576172,3.281459655761722,52.50548166666667,13.341243333333331
26358784,pc1,14.769353344218677,-67.7875,-70.98192596435547,3.1944259643554744,52.5055,13.34122
26358784,pc1,14.788376366166446,-67.836875,-70.98458862304688,3.1477136230468687,52.50548166666667,13.341241666666669
26358784,pc1,14.788376366166446,-67.876875,-70.98458862304688,3.1077136230468767,52.50548166666667,13.341241666666669
26358784,pc1,14.96520138531379,-68.375625,-71.00945281982422,2.6338278198242193,52.505496666666666,13.34122
26358784,pc1,15.527609478540771,-67.68125,-71.089599609375,3.4083496093749943,52.50570833333333,13.341391666666668
26358784,pc1,15.993442482095537,-65.5825,-71.1571273803711,5.574627380371098,52.50570833333333,13.341465
26358784,pc1,17.788238201712407,-70.345625,-71.42603302001953,1.080408020019533,52.50545833333334,13.341216666666666
26358784,pc1,19.222493848373734,-66.3225,-71.64922332763672,5.326723327636714,52.50574,13.341365
26358784,pc1,19.601201513336203,-71.88125,-71.70905303955078,-0.17219696044921307,52.50543,13.341228333333332
